chunk_id,doc_id,manifest_title,raw_filename,char_length,substring_match_type,heading_path_root_match,title_mismatch_flag,integrity_status
doc001#c001,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,280,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c002,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,6,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c003,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,32,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c004,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,319,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c005,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,47,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c006,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,93,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c007,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,177,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c008,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,220,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c009,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,114,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c010,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,143,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c011,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,136,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c012,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,185,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c013,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,129,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c014,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,61,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c015,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,43,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c016,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,15,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c017,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,334,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c018,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,159,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c019,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,114,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c020,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,279,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c021,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,213,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c022,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,152,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c023,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,92,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c024,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,210,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c025,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,128,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c026,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,142,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c027,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,10,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c028,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,42,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c029,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,44,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c030,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,252,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c031,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,164,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c032,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,250,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c033,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,96,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c034,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,70,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c035,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,114,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c036,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,201,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c037,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,10,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c038,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,8,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c039,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,666,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c040,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,539,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c041,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,202,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c042,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,247,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c043,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,140,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c044,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,93,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c045,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,134,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c046,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,109,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c047,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,118,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c048,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,142,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c049,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,62,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c050,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,12,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c051,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,216,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c052,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,120,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c053,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,134,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c054,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,137,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c055,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,175,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c056,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,224,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c057,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,273,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c058,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,140,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c059,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,75,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c060,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,342,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c061,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,112,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c062,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,132,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c063,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,147,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c064,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,205,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c065,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,181,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c066,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,150,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c067,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,135,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c068,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,121,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c069,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,163,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c070,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,494,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c071,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,111,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c072,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,96,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c073,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,72,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c074,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,13,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c075,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,241,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c076,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,76,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c077,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,26,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c078,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,102,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c079,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,145,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c080,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,45,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c081,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,161,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c082,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,8,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c083,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,46,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c084,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,179,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c085,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,171,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c086,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,242,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c087,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,119,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c088,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,157,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c089,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,137,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c090,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,309,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c091,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,192,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c092,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,135,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c093,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,8,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c094,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,149,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c095,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,110,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c096,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,81,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c097,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,129,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c098,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,288,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c099,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,110,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c100,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,28,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c101,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,9,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c102,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,32,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c103,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,128,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c104,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,245,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c105,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,206,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c106,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,249,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c107,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,208,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c108,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,158,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c109,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,133,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c110,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,81,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c111,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,380,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c112,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,1056,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c113,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,500,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c114,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,322,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c115,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,229,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c116,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,119,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c117,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,142,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c118,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,156,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c119,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,142,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c120,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,252,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c121,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,257,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c122,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,235,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c123,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,285,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c124,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,161,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c125,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,113,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c126,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,269,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c127,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,8,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c128,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,320,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c129,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,628,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c130,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,761,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c131,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,416,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c132,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,933,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c133,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,56,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c134,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,122,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c135,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,324,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c136,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,215,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c137,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,368,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c138,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,111,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c139,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,194,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c140,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,76,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c141,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,214,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c142,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,121,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c143,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,111,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c144,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,412,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c145,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,201,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c146,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,469,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c147,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,166,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c148,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,267,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c149,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,211,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c150,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,322,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c151,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,234,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c152,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,98,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c153,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,79,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c154,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,277,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c155,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,30,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c156,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,6,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c157,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,545,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c158,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,47,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c159,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,206,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c160,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,36,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc001#c161,doc001,中华人民共和国食品安全法,中华人民共和国食品安全法.txt,25,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c001,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,402,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c002,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,9,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c003,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,11,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c004,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,6,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c005,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,49,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c006,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,117,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c007,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,77,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c008,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,62,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c009,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,41,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c010,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,73,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c011,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,61,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c012,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,230,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c013,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,95,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c014,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,80,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c015,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,62,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c016,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,113,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c017,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,121,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c018,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,61,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c019,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,71,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c020,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,11,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c021,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,233,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c022,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,114,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c023,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,70,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c024,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,249,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c025,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,111,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c026,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,89,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c027,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,118,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c028,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,96,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c029,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,160,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c030,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,220,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c031,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,90,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c032,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,121,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c033,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,218,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c034,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,53,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c035,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,13,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c036,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,173,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c037,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,104,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c038,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,260,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c039,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,77,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c040,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,174,VERBATIM_EXACT,True,False,VERIFIED_PASS
doc002#c041,doc002,中华人民共和国药品管理法,中华人民共和国药品管理法.txt,101,VERBATIM_EXACT,True,False,VERIFIED_PASS
